"Dataset_ID","Latitude","Longitude","Reconstruction","Simulation"
100281,60.01667,72.08333,0.0454545454545455,0
100282,50.2,105.2,0.357142857142857,0.0714285714285714
100283,33.30884,78.02516,0.347826086956522,0.260869565217391
100284,32.929,78.323,0.25,0.333333333333333
100285,56.82267,160.0403,0.666666666666667,0
100286,56.81675,160.0675,0,0
100287,56.81675,160.0678,0,0
100288,55.8,109.7,0,0
100289,68.16667,87.15,0,0.1
100290,61.3375,154.5555,0.125,0.291666666666667
100292,35.516,99.31,0.260869565217391,0.0869565217391304
100293,30.95833,120.6403,0.375,0
100294,31.25,121.167,0.142857142857143,0
100295,24.483,121.433,0.153846153846154,0
100296,45.01667,82.83333,0.142857142857143,0.0714285714285714
100297,43.675,92.8,0.0416666666666667,0
100298,43.85714,81.96508,0.130434782608696,0.130434782608696
100299,27.003,100.181,0,0
100300,27.91,99.95,0.25,0.25
100302,64.8,175.5333,0.7,0
100303,31.486,110.001,0,0
100304,35.28217,98.55208,0.133333333333333,0.0666666666666667
100305,56.11,84.23,0,0
100306,53.254,157.754,0.1875,0
100307,56.33333,84.83333,0,0
100308,31.616,92.07,0.4,0
100309,26.1,103.2,0.888888888888889,0
100311,67.54722,172.1253,0.166666666666667,0
100313,46.61025,101.7789,0,0
100314,52.82803,60.49897,0.5,0.166666666666667
100315,38.91,112.23,0.103448275862069,0
100316,42.9,119.3,0.444444444444444,0
100317,42.28333,126.6,0.0882352941176471,0
100319,56.45,84.88333,0.181818181818182,0
100320,44.617,81.133,0.444444444444444,0
100321,34.61667,80.28333,0.633333333333333,0.0666666666666667
100322,33.379,101.104,0.162162162162162,0.108108108108108
100324,67.35,168.3167,0.25,0.142857142857143
100325,67.78938,168.73352,0.473684210526316,0
100326,56.04,130.87,0.266666666666667,0.0666666666666667
100327,65.294,135.7592,0.304347826086957,0.0869565217391304
100328,70.72,132.67,0.8,0
100329,70.96,132.57,0.25,0
100330,70.53,132.91,0.4,0
200002,37.5,79.8,0.461538461538462,0
200003,30.13,101.83,0,0
200004,31.23,86.72,0.25,0
200005,31.23,86.72,0.857142857142857,0
200006,41.08343,112.6546,0.0769230769230769,0
200007,48.8,86.9,0.608695652173913,0
200008,36.19,100.1,0,0.153846153846154
200009,28.97,90.71,0.478260869565217,0
200010,36.25,101.2,0,0.117647058823529
200011,31.13,84.17,0.45,0.2
200012,36.8,101.73,0,0
200013,35.65,101.1,0.25,0.1
200014,36.59,100.3,0.0952380952380952,0.0952380952380952
200015,39.24,97.92,0,0
200016,31.35,84.07,0.428571428571429,0.571428571428571
200017,31.53,84.06,0.333333333333333,0
200019,35.39249,-111.733,0.5,0.166666666666667
200021,23.82,120.88,0.25,0
200031,-36.95,174.8667,0,0
200033,3.5167,5.5667,0.363636363636364,0.136363636363636
200034,42.57,11.8,0.35,0.05
200035,42.12908,2.754,0.357142857142857,0.357142857142857
200036,-11.22,34.42,0,0
200041,35.245,136.054,0,0
200048,37.7998,-10.1665,0,0
200050,42.15,-9.6833,0,0
200053,-11.9208,13.4002,0,0.181818181818182
200055,42.13,12.32,0.272727272727273,0.0909090909090909
200059,-3.6667,-37.7167,0.833333333333333,0
200060,-4.245,-36.345,0.181818181818182,0
200062,34.2875,-120.036,0,0.0869565217391304
200063,36.2054,-4.3127,0,0.153846153846154
200064,-17.09,-64.72,0,0
200068,35.6233,-121.438,0.2,0.1
200070,41.6828,-124.933,0,0
200072,42.117,-125.75,0.142857142857143,0.0357142857142857
200075,-2.97,-43.42,0.235294117647059,0.0588235294117647
200077,4.92,-74.03,0,0.5
200078,-34.5,-71.16,0,0.166666666666667
200079,32.04,34.21,0.666666666666667,0
200081,-17.1572,11.0117,0.269230769230769,0.0769230769230769
200082,-41.0001,-74.4499,0,0.181818181818182
200084,-42.17,-73.6,0.111111111111111,0.222222222222222
200089,-3.61,-83.96,0,0
200090,44.9091,3.78994,0.1,0
200094,-29.05,-50.1,1,0
200099,36.831,138.216,0,0
200100,-28.1487,32.5187,0,0.111111111111111
200103,40.3,-123.22,0.133333333333333,0
200104,42.262,-127.678,0.12,0.04
200109,27.7873,-82.5178,0.222222222222222,0.111111111111111
200111,40.3,-123.22,0,0
200112,37.767,-10.183,0.1,0
200114,32.925,117.333,0.333333333333333,0
200115,32.925,117.333,1,0
200121,34.883,105.683,0.5,0
200122,38.179,102.765,0.416666666666667,0.0833333333333333
200123,40.5,96.65,0.266666666666667,0
200124,39.187,100.135,0.5,0.5
200125,39.006,103.338,0.652173913043478,0
200127,39.05,103.667,0.518518518518518,0.037037037037037
200128,22.2,113.283,0,0
200129,22.706,113.514,0.263157894736842,0
200131,22.95,113.367,0.6,0
200132,22.783,112.633,0,0
200133,23.417,116.683,0.4,0
200134,20.52,110.301,1,0
200136,21.768,112.756,0.5,0
200137,19.901,108.601,0.347826086956522,0
200138,18.377,108.063,0.538461538461538,0
200139,22.32,107.119,0,0
200140,24.564,107.096,1,0
200144,25.2,107.998,0,0
200145,26.467,108.283,1,0
200146,27.917,108.683,0.166666666666667,0
200147,27.899,108.693,0,0
200149,19.867,110.617,0,0
200150,38.4,115.983,0.666666666666667,0
200151,37.95,113.883,0.333333333333333,0
200152,42.472,117.127,0,0
200153,47.65,132.5,0,0.166666666666667
200154,47.217,127.333,0,0
200155,31.491,109.996,0,0
200156,31.567,109.933,0,0
200157,31.75,110.667,0,0
200158,30.833,112.903,0.181818181818182,0
200159,38.47,122.69,0,0
200161,38.06,122.17,0,0
200162,33.783,122.363,0.125,0
200163,31.728,124.385,0,0
200164,39.167,123.333,0.833333333333333,0.166666666666667
200165,42.033,128.133,0.5,0
200166,42.214,126.518,0.176470588235294,0
200167,42.225,126.504,0.1,0
200169,43.45,125.75,0.4,0
200170,45.767,123.117,0,0
200172,30.233,120.933,0,0
200173,32.05,118.767,0,0
200174,32.15,119.05,0.285714285714286,0
200176,24.25,115.033,0.25,0
200177,29.032,116.147,0,0
200178,41.118,122.687,0.5,0.0625
200181,21.006,115.423,0,0
200182,41.333,114.35,0,0
200183,43.32,116.577,0.157894736842105,0.0263157894736842
200184,42.618,116.817,0.333333333333333,0
200185,40.583,112.7,0.178571428571429,0
200186,40.582,112.667,0,0
200187,40.583,112.667,1,0
200188,40.83636,113.2786,0.875,0
200189,41.142,112.625,0.125,0
200190,43.643,122.963,0,0
200191,39.783,109.333,0.5,0
200194,40.467,110.67,0.333333333333333,0
200196,42.217,116.617,0,0
200197,36.433,105.967,0.545454545454545,0.0909090909090909
200198,38.283,106.5,0,0
200199,32.903,91.922,0.5,0
200200,35.95,90.833,0,0
200201,36.247,100.407,0.321428571428571,0.178571428571429
200202,38.1,96.4,0.1875,0
200204,37.167,97.55,0.0384615384615385,0.0384615384615385
200207,33.3,101.117,0.583333333333333,0
200208,36.75,100.167,0.4375,0.1875
200209,34.103,92.628,0.5,0.5
200211,34.867,90.5,1,0
200213,33.37619,101.1027,0.25,0
200216,36.933,116.65,0.461538461538462,0
200219,35.958,120.225,0.333333333333333,0.666666666666667
200220,37.5,117.733,0.583333333333333,0
200221,36.233,115.65,0.6,0
200222,40.1,113.283,0.25,0
200223,40.367,113.733,0.75,0
200224,34.167,109.3,0.3,0
200225,33.936,107.42,0,0
200226,33.983,107.733,0,0
200227,37.75,107.517,0,0
200228,31.083,120.967,0,0
200229,30.95,121.867,0,0
200230,31.129,120.911,0.1,0
200231,31.25,121.55,0.2,0
200232,31.783,120.441,0,0
200233,32.04903,103.6761,0.25,0
200234,32.962,103.137,0.363636363636364,0
200235,33.454,102.64,0.5,0.125
200236,23.817,120.883,0.263157894736842,0
200238,31.517,92.067,0.3,0
200239,30.017,93.933,0,0
200241,31,85.117,0.421052631578947,0
200242,31.467,91.508,0.181818181818182,0
200243,31.537,90.829,0,0
200244,29.667,91.067,0.6,0
200245,29.909,91.816,0.166666666666667,0
200251,30.918,90.878,0.733333333333333,0
200252,30.733,90.667,0,0
200253,31.583,91.15,0.2,0
200254,44.545,83.794,0,0
200255,44.571,83.745,0.2,0
200256,42.655,89.416,0.75,0
200257,42.675,89.418,0.333333333333333,0
200258,41.931,86.804,0.294117647058824,0
200259,47.833,88.2,0,0
200260,48.717,87.03,0.6,0
200262,40.149,90.509,0.333333333333333,0
200263,43.046,84.382,0.333333333333333,0
200264,43.426,94.173,0.235294117647059,0
200265,43.399,94.245,0,0
200268,43.97,80.544,0.142857142857143,0
200269,25.12,98.55,0,0
200271,26.533,99.867,0.166666666666667,0
200272,26.634,99.717,0,0
200273,23.667,102.55,0.0487804878048781,0
200274,25.101,100.1,0,0
200275,26.62894,99.70933,0,0
200276,30.465,120.206,0.111111111111111,0.037037037037037
200277,30.25,120.2,0,0
200278,30.397,119.978,0,0
200279,30.887,122.428,0.0526315789473684,0.210526315789474
200280,29.082,107.001,0.333333333333333,0
200281,31.289,109.778,0.8,0
200282,68.64167,-149.457,0.230769230769231,0.0769230769230769
200283,70.66744,97.71586,0,0.142857142857143
200284,43.61583,92.77417,0.125,0
200285,63.07816,117.9981,0,0
200286,67.89,66.31,0.357142857142857,0.0714285714285714
200287,69.54833,90.21167,0.0714285714285714,0.0714285714285714
200288,59.98957,112.986,0,0
200289,59.99095,112.9835,0.0625,0
200290,42,101.567,0,0
200292,33.45,102.633,0.476190476190476,0.0952380952380952
