"Dataset_ID","Latitude","Longitude","Continent","Timeslice_younger","Timeslice_older","Timeslice_span","EMD"
1543,57.5,69,"Asia",8,8.5,0.5,0.602739751338959
1543,57.5,69,"Asia",8.5,9,0.5,0.18893226981163
1543,57.5,69,"Asia",10,10.5,0.5,0.450165122747421
1549,52.96222,70.38044,"Asia",0,0.5,0.5,0.440061450004578
1549,52.96222,70.38044,"Asia",0.5,1,0.5,0.193936884403229
1549,52.96222,70.38044,"Asia",1,1.5,0.5,0.126188680529594
1549,52.96222,70.38044,"Asia",1.5,2,0.5,0.178818374872208
1549,52.96222,70.38044,"Asia",2,2.5,0.5,0.144894868135452
1549,52.96222,70.38044,"Asia",2.5,3,0.5,0.0864668115973473
1549,52.96222,70.38044,"Asia",3,3.5,0.5,0.159090906381607
1549,52.96222,70.38044,"Asia",3.5,4,0.5,0.168930977582932
1551,66,-179,"Asia",3,3.5,0.5,0.172117173671722
1551,66,-179,"Asia",3.5,4,0.5,0.213403925299644
1551,66,-179,"Asia",7,7.5,0.5,0.126479417085648
1551,66,-179,"Asia",8.5,9,0.5,0.217098787426949
1553,64.98333,143.375,"Asia",4.5,5,0.5,0.245783120393753
1553,64.98333,143.375,"Asia",6,6.5,0.5,0.117068015038967
1553,64.98333,143.375,"Asia",6.5,7,0.5,0.550037086009979
1559,71.06667,156.25,"Asia",4.5,5,0.5,0.265082955360413
1559,71.06667,156.25,"Asia",5,5.5,0.5,0.235870629549026
1559,71.06667,156.25,"Asia",8.5,9,0.5,0.195128992199898
1559,71.06667,156.25,"Asia",9,9.5,0.5,0.133207693696022
1562,70.66667,156.75,"Asia",0.5,1,0.5,0.201234951615334
1562,70.66667,156.75,"Asia",1,1.5,0.5,0.217819273471832
1563,69.96667,156.375,"Asia",9.5,10,0.5,0.289368510246277
1563,69.96667,156.375,"Asia",11,11.5,0.5,0.346578657627106
1623,64.1,171.1833,"Asia",10,10.5,0.5,0.801261126995087
1623,64.1,171.1833,"Asia",10.5,11,0.5,0.833138287067413
1628,59.58333,151.8667,"Asia",0,0.5,0.5,0.469261735677719
1628,59.58333,151.8667,"Asia",0.5,1,0.5,0.237138375639915
1628,59.58333,151.8667,"Asia",1,1.5,0.5,0.159824192523956
1628,59.58333,151.8667,"Asia",1.5,2,0.5,0.162811040878296
1628,59.58333,151.8667,"Asia",2,2.5,0.5,0.240462079644203
1628,59.58333,151.8667,"Asia",2.5,3,0.5,0.141094908118248
1628,59.58333,151.8667,"Asia",3,3.5,0.5,0.113746173679829
1628,59.58333,151.8667,"Asia",3.5,4,0.5,0.113324619829655
1628,59.58333,151.8667,"Asia",4,4.5,0.5,0.399771183729172
1628,59.58333,151.8667,"Asia",4.5,5,0.5,0.417688369750977
1628,59.58333,151.8667,"Asia",5,5.5,0.5,0.0926987081766129
1628,59.58333,151.8667,"Asia",6.5,7,0.5,0.145550221204758
1628,59.58333,151.8667,"Asia",7,7.5,0.5,0.13779054582119
1628,59.58333,151.8667,"Asia",7.5,8,0.5,0.14475890994072
1628,59.58333,151.8667,"Asia",8,8.5,0.5,0.152084723114967
1628,59.58333,151.8667,"Asia",9.5,10,0.5,0.522623479366302
1628,59.58333,151.8667,"Asia",10,10.5,0.5,0.52675449848175
1628,59.58333,151.8667,"Asia",17.5,18,0.5,0.341018199920654
1628,59.58333,151.8667,"Asia",19,19.5,0.5,0.484698683023453
1664,65.5,-171.7,"Asia",6.5,7,0.5,0.385894924402237
1664,65.5,-171.7,"Asia",7,7.5,0.5,0.217105269432068
1664,65.5,-171.7,"Asia",7.5,8,0.5,0.304106175899506
1664,65.5,-171.7,"Asia",8,8.5,0.5,0.0856867879629135
1664,65.5,-171.7,"Asia",8.5,9,0.5,0.117939665913582
1664,65.5,-171.7,"Asia",9,9.5,0.5,0.198778197169304
1664,65.5,-171.7,"Asia",9.5,10,0.5,0.612890005111694
1664,65.5,-171.7,"Asia",11.5,12,0.5,0.709530830383301
1680,61,78.5,"Asia",0.5,1,0.5,0.140314862132072
1680,61,78.5,"Asia",1,1.5,0.5,0.121254578232765
1680,61,78.5,"Asia",3.5,4,0.5,0.125794738531113
1680,61,78.5,"Asia",5,5.5,0.5,0.0939042344689369
1680,61,78.5,"Asia",5.5,6,0.5,0.257705926895142
1680,61,78.5,"Asia",7.5,8,0.5,0.143489554524422
1680,61,78.5,"Asia",8,8.5,0.5,0.102082081139088
1680,61,78.5,"Asia",8.5,9,0.5,0.14517568051815
1680,61,78.5,"Asia",9,9.5,0.5,0.256698101758957
1680,61,78.5,"Asia",9.5,10,0.5,0.713003814220428
1680,61,78.5,"Asia",10,10.5,0.5,0.482206404209137
1680,61,78.5,"Asia",10.5,11,0.5,0.408063679933548
1680,61,78.5,"Asia",11,11.5,0.5,0.241040796041489
1687,64.83333,120.9667,"Asia",0,0.5,0.5,0.325908213853836
1687,64.83333,120.9667,"Asia",0.5,1,0.5,0.350002765655518
1687,64.83333,120.9667,"Asia",1,1.5,0.5,0.101038746535778
1687,64.83333,120.9667,"Asia",1.5,2,0.5,0.135732427239418
1687,64.83333,120.9667,"Asia",2,2.5,0.5,0.120377115905285
1687,64.83333,120.9667,"Asia",2.5,3,0.5,0.141809165477753
1687,64.83333,120.9667,"Asia",3,3.5,0.5,0.104310341179371
1687,64.83333,120.9667,"Asia",3.5,4,0.5,0.126229524612427
1687,64.83333,120.9667,"Asia",4,4.5,0.5,0.148824632167816
1687,64.83333,120.9667,"Asia",4.5,5,0.5,0.105387926101685
1687,64.83333,120.9667,"Asia",5,5.5,0.5,0.180183470249176
1687,64.83333,120.9667,"Asia",5.5,6,0.5,0.236745968461037
1687,64.83333,120.9667,"Asia",6,6.5,0.5,0.11874844878912
1687,64.83333,120.9667,"Asia",6.5,7,0.5,0.104794234037399
1695,60.88333,151.6167,"Asia",9,9.5,0.5,0.254896193742752
1695,60.88333,151.6167,"Asia",9.5,10,0.5,0.118651121854782
1695,60.88333,151.6167,"Asia",10,10.5,0.5,0.348186880350113
1695,60.88333,151.6167,"Asia",10.5,11,0.5,0.403406709432602
1695,60.88333,151.6167,"Asia",11,11.5,0.5,0.170621231198311
1695,60.88333,151.6167,"Asia",11.5,12,0.5,0.431054323911667
1736,46.61667,142.9167,"Asia",1,1.5,0.5,0.252030462026596
1736,46.61667,142.9167,"Asia",1.5,2,0.5,0.130156189203262
1736,46.61667,142.9167,"Asia",5.5,6,0.5,0.65406858921051
1736,46.61667,142.9167,"Asia",6,6.5,0.5,0.226495444774628
1736,46.61667,142.9167,"Asia",7.5,8,0.5,0.279508829116821
1736,46.61667,142.9167,"Asia",8,8.5,0.5,0.27528977394104
1736,46.61667,142.9167,"Asia",8.5,9,0.5,0.439119726419449
1736,46.61667,142.9167,"Asia",10,10.5,0.5,0.192818954586983
1736,46.61667,142.9167,"Asia",10.5,11,0.5,0.279755055904388
1736,46.61667,142.9167,"Asia",11,11.5,0.5,0.289282560348511
1736,46.61667,142.9167,"Asia",11.5,12,0.5,0.322218507528305
1736,46.61667,142.9167,"Asia",12,12.5,0.5,0.274358242750168
1736,46.61667,142.9167,"Asia",16.5,17,0.5,0.329177677631378
1736,46.61667,142.9167,"Asia",17,17.5,0.5,0.412442117929459
1809,49.16667,142.0167,"Asia",0.5,1,0.5,0.362882077693939
1809,49.16667,142.0167,"Asia",1,1.5,0.5,0.469848215579987
1809,49.16667,142.0167,"Asia",1.5,2,0.5,0.309684246778488
1810,61.25,77,"Asia",0,0.5,0.5,0.0999462008476257
1810,61.25,77,"Asia",0.5,1,0.5,0.0818406790494919
1810,61.25,77,"Asia",1,1.5,0.5,0.162092909216881
1810,61.25,77,"Asia",3,3.5,0.5,0.0113572282716632
1810,61.25,77,"Asia",3.5,4,0.5,0.147108718752861
1810,61.25,77,"Asia",5.5,6,0.5,0.240316435694695
1810,61.25,77,"Asia",6,6.5,0.5,0.497174948453903
1810,61.25,77,"Asia",6.5,7,0.5,0.312127858400345
1810,61.25,77,"Asia",7,7.5,0.5,0.300546795129776
1810,61.25,77,"Asia",7.5,8,0.5,0.183336704969406
1810,61.25,77,"Asia",8,8.5,0.5,0.291506230831146
1810,61.25,77,"Asia",8.5,9,0.5,0.264737606048584
1810,61.25,77,"Asia",9,9.5,0.5,0.626485288143158
1810,61.25,77,"Asia",9.5,10,0.5,0.395987391471863
1810,61.25,77,"Asia",10,10.5,0.5,0.330751866102219
1810,61.25,77,"Asia",10.5,11,0.5,0.278852760791779
1810,61.25,77,"Asia",11,11.5,0.5,0.330601841211319
1836,48.23333,138.4833,"Asia",6.5,7,0.5,0.225770309567451
1836,48.23333,138.4833,"Asia",7,7.5,0.5,0.412205696105957
1836,48.23333,138.4833,"Asia",7.5,8,0.5,0.104434579610825
1836,48.23333,138.4833,"Asia",8,8.5,0.5,0.150830909609795
1836,48.23333,138.4833,"Asia",8.5,9,0.5,0.263000965118408
1836,48.23333,138.4833,"Asia",11.5,12,0.5,0.224815204739571
1836,48.23333,138.4833,"Asia",12,12.5,0.5,0.352387130260468
1837,48.23333,138.4833,"Asia",4.5,5,0.5,0.122154481709003
1837,48.23333,138.4833,"Asia",5,5.5,0.5,0.118251353502274
1837,48.23333,138.4833,"Asia",5.5,6,0.5,0.446724981069565
1837,48.23333,138.4833,"Asia",6,6.5,0.5,0.288997143507004
1837,48.23333,138.4833,"Asia",6.5,7,0.5,0.241033628582954
1837,48.23333,138.4833,"Asia",7,7.5,0.5,0.20837277173996
1842,48.21667,138.4,"Asia",0.5,1,0.5,0.21532467007637
1842,48.21667,138.4,"Asia",1,1.5,0.5,0.246403947472572
1842,48.21667,138.4,"Asia",1.5,2,0.5,0.373865693807602
1842,48.21667,138.4,"Asia",2,2.5,0.5,0.370525479316711
1842,48.21667,138.4,"Asia",2.5,3,0.5,0.3743577003479
1843,43.25,134.5667,"Asia",0,0.5,0.5,0.232405155897141
1843,43.25,134.5667,"Asia",0.5,1,0.5,0.279467791318893
1843,43.25,134.5667,"Asia",1,1.5,0.5,0.194559946656227
1843,43.25,134.5667,"Asia",1.5,2,0.5,0.18044076859951
1843,43.25,134.5667,"Asia",2,2.5,0.5,0.207884803414345
1843,43.25,134.5667,"Asia",5,5.5,0.5,0.290662109851837
1844,43.25,134.5667,"Asia",1,1.5,0.5,0.171015754342079
1844,43.25,134.5667,"Asia",1.5,2,0.5,0.128291323781013
1844,43.25,134.5667,"Asia",2,2.5,0.5,0.482745110988617
1844,43.25,134.5667,"Asia",2.5,3,0.5,0.404308199882507
1844,43.25,134.5667,"Asia",3,3.5,0.5,0.534450888633728
1844,43.25,134.5667,"Asia",3.5,4,0.5,0.37666043639183
1845,50.41667,80.46667,"Asia",0,0.5,0.5,0.4375
1845,50.41667,80.46667,"Asia",0.5,1,0.5,0.421702533960342
1845,50.41667,80.46667,"Asia",1,1.5,0.5,0.158940404653549
1845,50.41667,80.46667,"Asia",1.5,2,0.5,0.168796241283417
1845,50.41667,80.46667,"Asia",2,2.5,0.5,0.13998007774353
1845,50.41667,80.46667,"Asia",3.5,4,0.5,0.226414665579796
1845,50.41667,80.46667,"Asia",5,5.5,0.5,0.105631664395332
1845,50.41667,80.46667,"Asia",5.5,6,0.5,0.199129551649094
1845,50.41667,80.46667,"Asia",6,6.5,0.5,0.222706541419029
1845,50.41667,80.46667,"Asia",6.5,7,0.5,0.214844733476639
1845,50.41667,80.46667,"Asia",7,7.5,0.5,0.157117679715157
1845,50.41667,80.46667,"Asia",7.5,8,0.5,0.224109590053558
1845,50.41667,80.46667,"Asia",8,8.5,0.5,0.52299553155899
1845,50.41667,80.46667,"Asia",8.5,9,0.5,0.523791968822479
1845,50.41667,80.46667,"Asia",9,9.5,0.5,0.224321693181992
1845,50.41667,80.46667,"Asia",9.5,10,0.5,0.172045573592186
1845,50.41667,80.46667,"Asia",10,10.5,0.5,0.11524224281311
1845,50.41667,80.46667,"Asia",10.5,11,0.5,0.208730176091194
1845,50.41667,80.46667,"Asia",11,11.5,0.5,0.234155476093292
1845,50.41667,80.46667,"Asia",11.5,12,0.5,0.295358151197433
1845,50.41667,80.46667,"Asia",13,13.5,0.5,0.136794328689575
1845,50.41667,80.46667,"Asia",13.5,14,0.5,0.138713791966438
1845,50.41667,80.46667,"Asia",14,14.5,0.5,0.315193980932236
1860,49.36771,75.39858,"Asia",0,0.5,0.5,0.158240094780922
1860,49.36771,75.39858,"Asia",0.5,1,0.5,0.214269831776619
1860,49.36771,75.39858,"Asia",1,1.5,0.5,0.1539057046175
1860,49.36771,75.39858,"Asia",1.5,2,0.5,0.0494808480143547
1860,49.36771,75.39858,"Asia",4,4.5,0.5,0.120275765657425
1860,49.36771,75.39858,"Asia",5.5,6,0.5,0.125279888510704
1860,49.36771,75.39858,"Asia",6,6.5,0.5,0.117940202355385
1860,49.36771,75.39858,"Asia",6.5,7,0.5,0.0652637034654617
1860,49.36771,75.39858,"Asia",7,7.5,0.5,0.109676085412502
1860,49.36771,75.39858,"Asia",7.5,8,0.5,0.0827771052718163
1860,49.36771,75.39858,"Asia",8,8.5,0.5,0.158346027135849
1860,49.36771,75.39858,"Asia",8.5,9,0.5,0.139875739812851
1860,49.36771,75.39858,"Asia",9,9.5,0.5,0.113074719905853
1860,49.36771,75.39858,"Asia",9.5,10,0.5,0.115613028407097
1860,49.36771,75.39858,"Asia",10,10.5,0.5,0.0951227098703384
1860,49.36771,75.39858,"Asia",10.5,11,0.5,0.190681144595146
1860,49.36771,75.39858,"Asia",11,11.5,0.5,0.159654840826988
1860,49.36771,75.39858,"Asia",11.5,12,0.5,0.149175763130188
1860,49.36771,75.39858,"Asia",12,12.5,0.5,0.284732609987259
1860,49.36771,75.39858,"Asia",12.5,13,0.5,0.196154698729515
1860,49.36771,75.39858,"Asia",13,13.5,0.5,0.308575987815857
1885,62.41667,165.4167,"Asia",3.5,4,0.5,0.218317180871964
1885,62.41667,165.4167,"Asia",4,4.5,0.5,0.305478692054749
1885,62.41667,165.4167,"Asia",4.5,5,0.5,0.269377827644348
1885,62.41667,165.4167,"Asia",5,5.5,0.5,0.204613909125328
1885,62.41667,165.4167,"Asia",5.5,6,0.5,0.156779885292053
1885,62.41667,165.4167,"Asia",6,6.5,0.5,0.478806853294373
1885,62.41667,165.4167,"Asia",8,8.5,0.5,0.118077322840691
1885,62.41667,165.4167,"Asia",8.5,9,0.5,0.115909092128277
1886,59.85,150.6167,"Asia",0,0.5,0.5,0.16472265124321
1886,59.85,150.6167,"Asia",0.5,1,0.5,0.120553120970726
1886,59.85,150.6167,"Asia",1,1.5,0.5,0.101706974208355
1886,59.85,150.6167,"Asia",1.5,2,0.5,0.110137246549129
1886,59.85,150.6167,"Asia",2,2.5,0.5,0.116832390427589
1886,59.85,150.6167,"Asia",2.5,3,0.5,0.0564980618655682
1886,59.85,150.6167,"Asia",3,3.5,0.5,0.0721849799156189
1886,59.85,150.6167,"Asia",3.5,4,0.5,0.172782927751541
1886,59.85,150.6167,"Asia",4,4.5,0.5,0.110113248229027
1889,43.3,132.1167,"Asia",11.5,12,0.5,0.314246475696564
1889,43.3,132.1167,"Asia",12,12.5,0.5,0.126297280192375
1889,43.3,132.1167,"Asia",12.5,13,0.5,0.184335321187973
1889,43.3,132.1167,"Asia",13,13.5,0.5,0.228975474834442
1889,43.3,132.1167,"Asia",13.5,14,0.5,0.117213301360607
1969,42.63333,130.8,"Asia",0.5,1,0.5,0.135554626584053
1969,42.63333,130.8,"Asia",1,1.5,0.5,0.129153802990913
1969,42.63333,130.8,"Asia",1.5,2,0.5,0.132830306887627
1969,42.63333,130.8,"Asia",2,2.5,0.5,0.20157153904438
1969,42.63333,130.8,"Asia",2.5,3,0.5,0.13448278605938
1969,42.63333,130.8,"Asia",3,3.5,0.5,0.149683818221092
1969,42.63333,130.8,"Asia",3.5,4,0.5,0.17167392373085
1969,42.63333,130.8,"Asia",5,5.5,0.5,0.154382094740868
1969,42.63333,130.8,"Asia",5.5,6,0.5,0.176190480589867
1969,42.63333,130.8,"Asia",6,6.5,0.5,0.17060375213623
1969,42.63333,130.8,"Asia",6.5,7,0.5,0.216183841228485
1969,42.63333,130.8,"Asia",7,7.5,0.5,0.182488322257996
1969,42.63333,130.8,"Asia",9.5,10,0.5,0.124054856598377
1979,61.03333,151.7167,"Asia",0,0.5,0.5,0.0937798693776131
1979,61.03333,151.7167,"Asia",0.5,1,0.5,0.0983060896396637
1979,61.03333,151.7167,"Asia",1,1.5,0.5,0.0676930025219917
1979,61.03333,151.7167,"Asia",1.5,2,0.5,0.102779053151608
1979,61.03333,151.7167,"Asia",2,2.5,0.5,0.170664012432098
1979,61.03333,151.7167,"Asia",2.5,3,0.5,0.151515170931816
1979,61.03333,151.7167,"Asia",3,3.5,0.5,0.0679465532302856
1979,61.03333,151.7167,"Asia",3.5,4,0.5,0.0635938718914986
1979,61.03333,151.7167,"Asia",4,4.5,0.5,0.0543719567358494
1979,61.03333,151.7167,"Asia",4.5,5,0.5,0.123553417623043
1979,61.03333,151.7167,"Asia",5,5.5,0.5,0.0663868859410286
1979,61.03333,151.7167,"Asia",6.5,7,0.5,0.129475250840187
1979,61.03333,151.7167,"Asia",7,7.5,0.5,0.149198666214943
1979,61.03333,151.7167,"Asia",7.5,8,0.5,0.109056517481804
1979,61.03333,151.7167,"Asia",8,8.5,0.5,0.088841050863266
1979,61.03333,151.7167,"Asia",8.5,9,0.5,0.264063954353333
1979,61.03333,151.7167,"Asia",9,9.5,0.5,0.133233860135078
1979,61.03333,151.7167,"Asia",12,12.5,0.5,0.479269415140152
1979,61.03333,151.7167,"Asia",12.5,13,0.5,0.0933916419744492
1979,61.03333,151.7167,"Asia",13,13.5,0.5,0.159544169902802
1979,61.03333,151.7167,"Asia",13.5,14,0.5,0.20933786034584
1979,61.03333,151.7167,"Asia",14,14.5,0.5,0.108989641070366
1979,61.03333,151.7167,"Asia",14.5,15,0.5,0.260245889425278
1979,61.03333,151.7167,"Asia",15,15.5,0.5,0.24541962146759
1986,66.7,79.73333,"Asia",5,5.5,0.5,0.244974315166473
1986,66.7,79.73333,"Asia",5.5,6,0.5,0.304357171058655
1986,66.7,79.73333,"Asia",6,6.5,0.5,0.309619784355164
1986,66.7,79.73333,"Asia",6.5,7,0.5,0.188816800713539
1986,66.7,79.73333,"Asia",7,7.5,0.5,0.225550815463066
1986,66.7,79.73333,"Asia",7.5,8,0.5,0.247438102960587
1986,66.7,79.73333,"Asia",8,8.5,0.5,0.188117429614067
1986,66.7,79.73333,"Asia",8.5,9,0.5,0.298773854970932
1986,66.7,79.73333,"Asia",9,9.5,0.5,0.382910817861557
1986,66.7,79.73333,"Asia",9.5,10,0.5,0.199307382106781
1986,66.7,79.73333,"Asia",10,10.5,0.5,0.171982750296593
2268,62.16667,149.5,"Asia",0,0.5,0.5,0.109797582030296
2268,62.16667,149.5,"Asia",0.5,1,0.5,0.129407733678818
2268,62.16667,149.5,"Asia",1,1.5,0.5,0.136249348521233
2268,62.16667,149.5,"Asia",1.5,2,0.5,0.104473680257797
2268,62.16667,149.5,"Asia",2,2.5,0.5,0.120349146425724
2268,62.16667,149.5,"Asia",2.5,3,0.5,0.294356375932693
2268,62.16667,149.5,"Asia",3,3.5,0.5,0.0569823235273361
2268,62.16667,149.5,"Asia",3.5,4,0.5,0.108748093247414
2268,62.16667,149.5,"Asia",6,6.5,0.5,0.0880737975239754
2317,42.83333,131.3667,"Asia",0.5,1,0.5,0.184366405010223
2317,42.83333,131.3667,"Asia",1,1.5,0.5,0.334630995988846
2317,42.83333,131.3667,"Asia",1.5,2,0.5,0.258962363004684
2317,42.83333,131.3667,"Asia",2,2.5,0.5,0.326196908950806
2317,42.83333,131.3667,"Asia",2.5,3,0.5,0.316821783781052
2317,42.83333,131.3667,"Asia",3,3.5,0.5,0.388172030448914
2317,42.83333,131.3667,"Asia",3.5,4,0.5,0.377086997032166
2362,53.21667,135.05,"Asia",0,0.5,0.5,0.133172541856766
2362,53.21667,135.05,"Asia",0.5,1,0.5,0.164782524108887
2362,53.21667,135.05,"Asia",1,1.5,0.5,0.125557407736778
2362,53.21667,135.05,"Asia",1.5,2,0.5,0.0743743851780891
2362,53.21667,135.05,"Asia",2,2.5,0.5,0.116884216666222
2362,53.21667,135.05,"Asia",2.5,3,0.5,0.110591769218445
2362,53.21667,135.05,"Asia",3,3.5,0.5,0.141823217272758
2362,53.21667,135.05,"Asia",3.5,4,0.5,0.141996204853058
2362,53.21667,135.05,"Asia",4,4.5,0.5,0.112216547131538
2362,53.21667,135.05,"Asia",4.5,5,0.5,0.0988366603851318
2362,53.21667,135.05,"Asia",5,5.5,0.5,0.157678470015526
2362,53.21667,135.05,"Asia",5.5,6,0.5,0.250875771045685
2362,53.21667,135.05,"Asia",6,6.5,0.5,0.171867340803146
2362,53.21667,135.05,"Asia",6.5,7,0.5,0.35663565993309
2362,53.21667,135.05,"Asia",7,7.5,0.5,0.0867255702614784
2362,53.21667,135.05,"Asia",7.5,8,0.5,0.337541341781616
2363,53.21667,135.0333,"Asia",0.5,1,0.5,0.17562960088253
2363,53.21667,135.0333,"Asia",1,1.5,0.5,0.2301235049963
2363,53.21667,135.0333,"Asia",2.5,3,0.5,0.222087413072586
2363,53.21667,135.0333,"Asia",3,3.5,0.5,0.0627249106764793
2363,53.21667,135.0333,"Asia",3.5,4,0.5,0.150960177183151
2363,53.21667,135.0333,"Asia",4,4.5,0.5,0.140343531966209
2363,53.21667,135.0333,"Asia",4.5,5,0.5,0.0688653513789177
2363,53.21667,135.0333,"Asia",5,5.5,0.5,0.149362131953239
2363,53.21667,135.0333,"Asia",5.5,6,0.5,0.201220110058784
2363,53.21667,135.0333,"Asia",6,6.5,0.5,0.19904650747776
2364,53.21667,135.0667,"Asia",1.5,2,0.5,0.161119878292084
2364,53.21667,135.0667,"Asia",2,2.5,0.5,0.364147156476974
2364,53.21667,135.0667,"Asia",3.5,4,0.5,0.103675045073032
2364,53.21667,135.0667,"Asia",4,4.5,0.5,0.196602702140808
2368,49.23333,142.0833,"Asia",1.5,2,0.5,0.145727589726448
2368,49.23333,142.0833,"Asia",2,2.5,0.5,0.213704034686089
2368,49.23333,142.0833,"Asia",2.5,3,0.5,0.31415644288063
2368,49.23333,142.0833,"Asia",3,3.5,0.5,0.197310075163841
2368,49.23333,142.0833,"Asia",3.5,4,0.5,0.420167207717896
2368,49.23333,142.0833,"Asia",4,4.5,0.5,0.240461230278015
2368,49.23333,142.0833,"Asia",4.5,5,0.5,0.341622054576874
2368,49.23333,142.0833,"Asia",5,5.5,0.5,0.197300612926483
2368,49.23333,142.0833,"Asia",5.5,6,0.5,0.315009891986847
2368,49.23333,142.0833,"Asia",6,6.5,0.5,0.29048877954483
2368,49.23333,142.0833,"Asia",6.5,7,0.5,0.221833243966103
2368,49.23333,142.0833,"Asia",7,7.5,0.5,0.301544427871704
2368,49.23333,142.0833,"Asia",7.5,8,0.5,0.215921133756638
2369,49.23333,142.0833,"Asia",0,0.5,0.5,0.778691828250885
2369,49.23333,142.0833,"Asia",0.5,1,0.5,0.315294623374939
2369,49.23333,142.0833,"Asia",1,1.5,0.5,0.549784362316132
2369,49.23333,142.0833,"Asia",1.5,2,0.5,0.196085780858994
2388,46.13333,137.8333,"Asia",13,13.5,0.5,0.206522554159164
2388,46.13333,137.8333,"Asia",18,18.5,0.5,0.231645867228508
2579,64.76651,141.1036,"Asia",1,1.5,0.5,0.0637584626674652
2579,64.76651,141.1036,"Asia",2.5,3,0.5,0.106025099754333
2579,64.76651,141.1036,"Asia",3,3.5,0.5,0.100763477385044
2579,64.76651,141.1036,"Asia",3.5,4,0.5,0.172325178980827
2579,64.76651,141.1036,"Asia",4,4.5,0.5,0.0631821900606155
2579,64.76651,141.1036,"Asia",4.5,5,0.5,0.198972046375275
2579,64.76651,141.1036,"Asia",5,5.5,0.5,0.0785684436559677
2579,64.76651,141.1036,"Asia",5.5,6,0.5,0.0978648066520691
2579,64.76651,141.1036,"Asia",6,6.5,0.5,0.151243165135384
2579,64.76651,141.1036,"Asia",6.5,7,0.5,0.18625582754612
2579,64.76651,141.1036,"Asia",7,7.5,0.5,0.0930130034685135
2579,64.76651,141.1036,"Asia",8.5,9,0.5,0.114993214607239
2579,64.76651,141.1036,"Asia",10,10.5,0.5,0.0601067878305912
2579,64.76651,141.1036,"Asia",10.5,11,0.5,0.191476434469223
2579,64.76651,141.1036,"Asia",11,11.5,0.5,0.29304426908493
2579,64.76651,141.1036,"Asia",11.5,12,0.5,0.447974592447281
2579,64.76651,141.1036,"Asia",12,12.5,0.5,0.205057933926582
2579,64.76651,141.1036,"Asia",12.5,13,0.5,0.271012425422668
2579,64.76651,141.1036,"Asia",13,13.5,0.5,0.263422191143036
2579,64.76651,141.1036,"Asia",13.5,14,0.5,0.114058502018452
2579,64.76651,141.1036,"Asia",14,14.5,0.5,0.178190156817436
2579,64.76651,141.1036,"Asia",14.5,15,0.5,0.140642464160919
2579,64.76651,141.1036,"Asia",15,15.5,0.5,0.179150760173798
2579,64.76651,141.1036,"Asia",15.5,16,0.5,0.0787044018507004
2579,64.76651,141.1036,"Asia",16,16.5,0.5,0.106486551463604
2579,64.76651,141.1036,"Asia",16.5,17,0.5,0.154848486185074
2579,64.76651,141.1036,"Asia",17,17.5,0.5,0.139243513345718
2579,64.76651,141.1036,"Asia",17.5,18,0.5,0.122446201741695
2579,64.76651,141.1036,"Asia",18,18.5,0.5,0.096725769340992
2579,64.76651,141.1036,"Asia",18.5,19,0.5,0.113156884908676
2579,64.76651,141.1036,"Asia",19,19.5,0.5,0.113952435553074
2579,64.76651,141.1036,"Asia",19.5,20,0.5,0.141892805695534
2579,64.76651,141.1036,"Asia",20,20.5,0.5,0.189711257815361
2579,64.76651,141.1036,"Asia",20.5,21,0.5,0.14082707464695
2583,62.16667,149.5,"Asia",3,3.5,0.5,0.163377180695534
2583,62.16667,149.5,"Asia",5,5.5,0.5,0.119328208267689
2583,62.16667,149.5,"Asia",5.5,6,0.5,0.275552660226822
2583,62.16667,149.5,"Asia",6,6.5,0.5,0.314073860645294
2583,62.16667,149.5,"Asia",6.5,7,0.5,0.156047731637955
2583,62.16667,149.5,"Asia",8,8.5,0.5,0.147801429033279
2583,62.16667,149.5,"Asia",9.5,10,0.5,0.133425638079643
2583,62.16667,149.5,"Asia",10,10.5,0.5,0.0799875780940056
2583,62.16667,149.5,"Asia",10.5,11,0.5,0.117633573710918
2583,62.16667,149.5,"Asia",11,11.5,0.5,0.0969886258244514
2583,62.16667,149.5,"Asia",14.5,15,0.5,0.227800667285919
2583,62.16667,149.5,"Asia",15,15.5,0.5,0.604188203811646
2583,62.16667,149.5,"Asia",15.5,16,0.5,0.187134504318237
2596,68.66667,159.5,"Asia",7,7.5,0.5,0.596787214279175
2596,68.66667,159.5,"Asia",7.5,8,0.5,0.273333877325058
2596,68.66667,159.5,"Asia",8,8.5,0.5,0.486522644758224
2596,68.66667,159.5,"Asia",8.5,9,0.5,0.5605548620224
2596,68.66667,159.5,"Asia",9,9.5,0.5,0.413018256425858
2596,68.66667,159.5,"Asia",9.5,10,0.5,0.418636471033096
2612,55,80.25,"Asia",0,0.5,0.5,0.261645168066025
