"Dataset_ID","Site_Name","Latitude","Longitude","Elevation","Continent","Timeslice","Reconstruction","Simulation"
3926,"Besbog",41.73302,23.52418,2240,"Europe",2.5,3,6
3926,"Besbog",41.73302,23.52418,2240,"Europe",3,3,6
3926,"Besbog",41.73302,23.52418,2240,"Europe",3.5,3,6
3926,"Besbog",41.73302,23.52418,2240,"Europe",4,3,6
3926,"Besbog",41.73302,23.52418,2240,"Europe",4.5,3,6
3926,"Besbog",41.73302,23.52418,2240,"Europe",5,3,6
3926,"Besbog",41.73302,23.52418,2240,"Europe",6,3,6
3926,"Besbog",41.73302,23.52418,2240,"Europe",6.5,8,6
3926,"Besbog",41.73302,23.52418,2240,"Europe",7,8,6
3926,"Besbog",41.73302,23.52418,2240,"Europe",7.5,3,6
3926,"Besbog",41.73302,23.52418,2240,"Europe",8,3,6
3926,"Besbog",41.73302,23.52418,2240,"Europe",8.5,6,6
3926,"Besbog",41.73302,23.52418,2240,"Europe",9,8,6
3926,"Besbog",41.73302,23.52418,2240,"Europe",9.5,6,6
3926,"Besbog",41.73302,23.52418,2240,"Europe",10,6,6
3926,"Besbog",41.73302,23.52418,2240,"Europe",10.5,8,6
3926,"Besbog",41.73302,23.52418,2240,"Europe",11,6,6
3926,"Besbog",41.73302,23.52418,2240,"Europe",11.5,6,6
3927,"Beysehir Gölü",37.54167,31.5,1120,"Europe",0,3,6
3927,"Beysehir Gölü",37.54167,31.5,1120,"Europe",0.5,3,6
3927,"Beysehir Gölü",37.54167,31.5,1120,"Europe",1,3,6
3927,"Beysehir Gölü",37.54167,31.5,1120,"Europe",1.5,3,6
3927,"Beysehir Gölü",37.54167,31.5,1120,"Europe",2,8,6
3927,"Beysehir Gölü",37.54167,31.5,1120,"Europe",2.5,3,6
3927,"Beysehir Gölü",37.54167,31.5,1120,"Europe",3,3,6
3927,"Beysehir Gölü",37.54167,31.5,1120,"Europe",3.5,3,6
3927,"Beysehir Gölü",37.54167,31.5,1120,"Europe",4,3,6
3927,"Beysehir Gölü",37.54167,31.5,1120,"Europe",4.5,3,6
3927,"Beysehir Gölü",37.54167,31.5,1120,"Europe",5,3,6
3927,"Beysehir Gölü",37.54167,31.5,1120,"Europe",5.5,3,6
3927,"Beysehir Gölü",37.54167,31.5,1120,"Europe",6,3,6
3927,"Beysehir Gölü",37.54167,31.5,1120,"Europe",6.5,3,6
3927,"Beysehir Gölü",37.54167,31.5,1120,"Europe",7,3,6
3927,"Beysehir Gölü",37.54167,31.5,1120,"Europe",7.5,3,6
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",0,4,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",0.5,4,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",1,4,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",1.5,4,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",2,3,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",2.5,4,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",3,3,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",3.5,3,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",4,3,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",4.5,3,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",5,3,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",5.5,3,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",6,3,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",6.5,3,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",7,3,3
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",7.5,3,3
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",8,3,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",8.5,3,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",9,3,3
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",9.5,3,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",10,3,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",10.5,3,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",11,8,4
3928,"Bezdonnoe",62.03333,32.76667,123,"Europe",11.5,3,4
3930,"Biot",43.8,7.1,863,"Europe",5.5,3,3
3930,"Biot",43.8,7.1,863,"Europe",6,3,3
3930,"Biot",43.8,7.1,863,"Europe",6.5,3,3
3930,"Biot",43.8,7.1,863,"Europe",7,3,3
3930,"Biot",43.8,7.1,863,"Europe",7.5,3,3
3930,"Biot",43.8,7.1,863,"Europe",8,3,3
3930,"Biot",43.8,7.1,863,"Europe",8.5,3,6
3930,"Biot",43.8,7.1,863,"Europe",9,3,6
3930,"Biot",43.8,7.1,863,"Europe",9.5,3,3
3930,"Biot",43.8,7.1,863,"Europe",10,3,3
3930,"Biot",43.8,7.1,863,"Europe",10.5,3,3
3930,"Biot",43.8,7.1,863,"Europe",11,3,6
3930,"Biot",43.8,7.1,863,"Europe",11.5,3,3
3930,"Biot",43.8,7.1,863,"Europe",12,3,3
3930,"Biot",43.8,7.1,863,"Europe",12.5,3,3
3930,"Biot",43.8,7.1,863,"Europe",13,3,6
3930,"Biot",43.8,7.1,863,"Europe",13.5,3,6
3931,"Bjärsjöholmssjön",55.45396,13.78026,50,"Europe",0,3,3
3931,"Bjärsjöholmssjön",55.45396,13.78026,50,"Europe",0.5,3,3
3931,"Bjärsjöholmssjön",55.45396,13.78026,50,"Europe",1,3,3
3931,"Bjärsjöholmssjön",55.45396,13.78026,50,"Europe",1.5,3,3
3931,"Bjärsjöholmssjön",55.45396,13.78026,50,"Europe",2,3,3
3931,"Bjärsjöholmssjön",55.45396,13.78026,50,"Europe",2.5,3,3
3931,"Bjärsjöholmssjön",55.45396,13.78026,50,"Europe",3,3,3
3931,"Bjärsjöholmssjön",55.45396,13.78026,50,"Europe",3.5,3,3
3931,"Bjärsjöholmssjön",55.45396,13.78026,50,"Europe",4,3,3
3931,"Bjärsjöholmssjön",55.45396,13.78026,50,"Europe",4.5,3,3
3931,"Bjärsjöholmssjön",55.45396,13.78026,50,"Europe",5,3,3
3931,"Bjärsjöholmssjön",55.45396,13.78026,50,"Europe",5.5,3,3
3931,"Bjärsjöholmssjön",55.45396,13.78026,50,"Europe",6,3,3
3931,"Bjärsjöholmssjön",55.45396,13.78026,50,"Europe",6.5,3,3
3931,"Bjärsjöholmssjön",55.45396,13.78026,50,"Europe",7,3,3
3931,"Bjärsjöholmssjön",55.45396,13.78026,50,"Europe",7.5,3,3
3932,"Bjärsjon",58.33456,13.65607,255,"Europe",10.5,3,4
3932,"Bjärsjon",58.33456,13.65607,255,"Europe",11,4,6
3932,"Bjärsjon",58.33456,13.65607,255,"Europe",11.5,4,3
3932,"Bjärsjon",58.33456,13.65607,255,"Europe",12,4,4
3932,"Bjärsjon",58.33456,13.65607,255,"Europe",12.5,8,4
3932,"Bjärsjon",58.33456,13.65607,255,"Europe",13,8,3
3932,"Bjärsjon",58.33456,13.65607,255,"Europe",13.5,8,3
3932,"Bjärsjon",58.33456,13.65607,255,"Europe",14,8,4
3934,"Björksjödamm",57.709,12.34641,87,"Europe",11,8,6
3934,"Björksjödamm",57.709,12.34641,87,"Europe",11.5,8,4
3934,"Björksjödamm",57.709,12.34641,87,"Europe",12,8,3
3934,"Björksjödamm",57.709,12.34641,87,"Europe",12.5,8,3
3934,"Björksjödamm",57.709,12.34641,87,"Europe",13,8,3
3934,"Björksjödamm",57.709,12.34641,87,"Europe",13.5,8,3
3934,"Björksjödamm",57.709,12.34641,87,"Europe",14,8,3
3934,"Björksjödamm",57.709,12.34641,87,"Europe",14.5,8,4
3934,"Björksjödamm",57.709,12.34641,87,"Europe",15,8,4
3935,"Bláto",49.04174,15.19097,645,"Europe",0,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",0.5,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",1,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",1.5,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",2,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",2.5,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",3,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",3.5,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",4,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",4.5,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",5,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",5.5,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",6,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",6.5,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",7,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",7.5,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",8,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",8.5,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",9,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",9.5,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",10,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",10.5,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",11,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",11.5,3,3
3935,"Bláto",49.04174,15.19097,645,"Europe",12,4,3
3935,"Bláto",49.04174,15.19097,645,"Europe",12.5,4,3
3935,"Bláto",49.04174,15.19097,645,"Europe",13,8,3
3935,"Bláto",49.04174,15.19097,645,"Europe",13.5,3,3
3937,"Blåvasstjønn",64.9111,11.66065,92,"Europe",0.5,4,3
3937,"Blåvasstjønn",64.9111,11.66065,92,"Europe",1,4,3
3937,"Blåvasstjønn",64.9111,11.66065,92,"Europe",1.5,4,3
3937,"Blåvasstjønn",64.9111,11.66065,92,"Europe",2,4,3
3937,"Blåvasstjønn",64.9111,11.66065,92,"Europe",2.5,3,3
3937,"Blåvasstjønn",64.9111,11.66065,92,"Europe",3,3,3
3937,"Blåvasstjønn",64.9111,11.66065,92,"Europe",3.5,3,3
3937,"Blåvasstjønn",64.9111,11.66065,92,"Europe",4,8,3
3937,"Blåvasstjønn",64.9111,11.66065,92,"Europe",4.5,3,3
3937,"Blåvasstjønn",64.9111,11.66065,92,"Europe",5,3,3
3937,"Blåvasstjønn",64.9111,11.66065,92,"Europe",5.5,3,3
3937,"Blåvasstjønn",64.9111,11.66065,92,"Europe",6.5,3,3
3937,"Blåvasstjønn",64.9111,11.66065,92,"Europe",7,3,3
3937,"Blåvasstjønn",64.9111,11.66065,92,"Europe",7.5,3,3
3937,"Blåvasstjønn",64.9111,11.66065,92,"Europe",8,3,3
3937,"Blåvasstjønn",64.9111,11.66065,92,"Europe",8.5,4,3
3937,"Blåvasstjønn",64.9111,11.66065,92,"Europe",9,4,3
3937,"Blåvasstjønn",64.9111,11.66065,92,"Europe",9.5,3,3
